user_id,article_1,article_2,article_3,article_4,article_5
223811,96210,336254,234267,124177,123909
234178,96210,336254,123909,336220,183176
243438,96210,336254,123909,336220,183176
239237,96210,234267,123909,336220,183176
243773,96210,336254,123909,336220,124350
224658,96210,336254,234267,123909,336220
248585,96210,336254,234267,123909,336220
205896,96210,123290,124353,124177,123909
209894,96210,336254,123909,336220,160132
210243,96210,336254,234267,124177,123909
225249,96210,336254,234267,124177,123909
249499,96210,336254,123909,336220,183176
212361,96210,234267,123909,336220,183176
245362,96210,123909,124350,183176,123289
200887,96210,336254,234267,124177,123909
241455,96210,336254,123909,336220,183176
219502,96210,123909,336220,160132,183176
246344,96210,336254,123909,336220,160132
235853,96210,336254,123909,336220,207981
203492,336254,234267,123909,336220,183176
237308,96210,123909,336220,160132,183176
228814,96210,336254,123909,336220,124350
225066,96210,123909,124350,183176,234698
238889,96210,336254,123909,336220,183176
237942,160002,123909,124228,123757,124749
232506,96210,336254,234267,123909,336220
245807,123909,160132,183176,234698,161801
203381,96210,336254,123909,336220,183176
230104,96210,336254,123909,336220,160132
225360,96210,336254,234267,124177,123909
248108,96210,336254,234267,123909,336220
245574,96210,336254,123909,336220,183176
224935,96210,336254,234267,123909,336220
222453,96210,336254,123909,336220,183176
247224,96210,123909,336220,160132,183176
241508,96210,336254,123909,336220,183176
216831,96210,336254,234267,124177,123909
207069,96210,336254,234267,123909,336220
244259,336220,183176,123289,234698,124228
220142,96210,123909,183176,234698,233688
205597,96210,336254,123909,336220,183176
235952,96210,336254,234267,123909,336220
200429,96210,336254,234267,123909,336220
217760,96210,123909,336220,183176,123289
224553,96210,336254,234267,123909,336220
239245,96210,336254,123909,336220,183176
223065,96210,336254,234267,123909,336220
224288,96210,124177,123909,336220,183176
212250,96210,336254,234267,123909,336220
223675,96210,336254,123909,336220,183176
223380,96210,336254,123909,336220,183176
236503,96210,336254,234267,123909,336220
218887,159763,95504,156620,157541,162369
221486,123909,336220,183176,289090,336223
224430,96210,124177,123909,336220,124350
209094,96210,123290,124353,124177,123909
246744,96210,336254,234267,123909,336220
242434,96210,336254,234267,123909,336220
206659,96210,336254,234267,123909,336220
215850,96210,336254,234267,124177,123909
226845,234267,336220,161801,289196,206120
234237,96210,123909,336220,160132,183176
237234,96210,336254,234267,124177,123909
203135,96210,336254,123909,336220,183176
218327,96210,234267,123909,336220,183176
234893,96210,336254,123909,336220,183176
246704,96210,123909,183176,123289,234698
241901,96210,336254,234267,123909,336220
230154,96210,336254,123909,336220,183176
233423,96210,336254,234267,124177,123909
245598,96210,336254,234267,123909,336220
202734,96210,336254,234267,123909,336220
225353,96210,234267,124177,123909,336220
232870,96210,234267,124177,123909,336220
212502,96210,336254,234267,124177,123909
216955,96210,234267,124177,123909,336220
243846,96210,336254,234267,124177,123909
214168,96210,336254,234267,123909,336220
207326,96210,336254,234267,123909,336220
219235,96210,336254,123909,336220,160132
206201,96210,336254,234267,123909,336220
215822,96210,234267,124177,123909,336220
221277,96210,336254,123909,336220,207981
233201,96210,123909,183176,123289,234698
225108,96210,336254,234267,124177,123909
240945,96210,336254,234267,123909,336220
228129,96210,336254,234267,123909,336220
248412,96210,123909,336220,183176,234698
224716,96210,123290,234267,124177,123909
227942,96210,336254,234267,123909,336220
202438,96210,336254,234267,124177,123909
228452,156658,214206,284901,288721,284629
236622,336254,123909,183176,234698,124228
218508,96210,336254,123909,336220,160132
218299,96210,336254,234267,123909,336220
214867,96210,123909,336220,160132,183176
240262,96210,336254,123909,336220,183176
209608,96210,124177,123909,336220,160132
234915,96210,336254,234267,123909,336220
209804,96210,123290,234267,124177,123909
245082,96210,336254,234267,124177,123909
222620,96210,124177,123909,336220,160132
226582,96210,336254,234267,123909,336220
215165,96210,183176,209236,207603,202355
247239,96210,336254,123909,336220,234698
220861,96210,336254,123909,336220,183176
206976,123368,96210,123290,124177,123909
227777,96210,336254,123909,336220,183176
202737,96210,123909,336220,160132,183176
205279,123909,160974,128551,235847,97082
220764,96210,336254,234267,123909,336220
238369,96210,123909,336220,183176,234698
229806,336223,270229,123716,288527,303180
204437,123368,96210,234267,124177,123909
216271,96210,234267,336220,183176,234698
211027,96210,234267,336220,183176,234698
244462,123909,183176,234698,336223,64329
206915,96210,234267,124177,123909,336220
205394,96210,336254,234267,124177,123909
249740,96210,183176,233688,277107,331116
206907,96210,336254,234267,124177,123909
219822,96210,336254,123909,336220,183176
220436,96210,336254,234267,124177,123909
244877,96210,336254,123909,336220,183176
216409,96210,123909,336220,160132,183176
218672,96210,336254,123909,336220,183176
219607,96210,234267,124177,123909,336220
210057,96210,123290,234267,124177,123909
223589,96210,124177,123909,336220,124350
230179,123368,124337,127960,278799,217536
203908,96210,336254,234267,124177,123909
206794,96210,336254,123909,336220,183176
223247,96210,336254,234267,124177,123909
209504,96210,336254,234267,124177,123909
240051,96210,234267,123909,336220,183176
230573,96210,123909,124228,289003,336223
208520,96210,336254,234267,124177,123909
202990,96210,336254,234267,124177,123909
236115,96210,336254,123909,336220,183176
203083,96210,123909,336220,160132,183176
245395,96210,336254,234267,183176,234698
204056,96210,336254,234267,123909,336220
205886,96210,336220,183176,277107,289090
244621,96210,336254,123909,336220,183176
240069,123909,336220,124350,160132,123289
246330,96210,336254,123909,336220,183176
205363,96210,336254,123909,207981,183176
232620,96210,123909,336220,160132,183176
232854,96210,336254,123909,336220,183176
210314,96210,336254,234267,123909,336220
241432,96210,123909,336220,183176,123289
221075,96210,336254,234267,123909,336220
237207,96210,336254,234267,123909,336220
219422,96210,234267,123909,183176,234698
204567,96210,336254,234267,124177,123909
229475,96210,234267,123909,336220,183176
220900,232088,235334,235576,96749,352280
219384,96210,336254,123909,336220,183176
214747,96210,123909,336220,183176,234698
227678,96210,336254,234267,124177,123909
204091,96210,336254,123909,336220,183176
224289,96210,123290,124177,336220,124350
242979,96210,336254,123909,336220,183176
232610,96210,336254,123909,336220,183176
204499,96210,336254,234267,124177,123909
217071,96210,234267,123909,336220,236673
247021,96210,336254,123909,336220,160132
208042,96210,124353,123909,336220,183176
211483,285945,124177,123909,123826,183176
239327,96210,336254,123909,336220,183176
212189,96210,336254,234267,124177,123909
243518,96210,123909,336220,183176,123289
238797,96210,336254,234267,123909,336220
220945,96210,123290,234267,124177,123909
245279,96210,336254,123909,336220,183176
232649,96210,336254,234267,124177,123909
217103,96210,123290,234267,124177,123909
209270,96210,336254,234267,124177,123909
230776,96210,336254,234267,124177,123909
219165,96210,336254,234267,123909,336220
227960,96210,336254,123909,336220,183176
219079,123909,160132,183176,234698,161100
218918,96210,336254,234267,123909,336220
241799,96210,336254,123909,336220,183176
238540,96210,336254,234267,123909,336220
211425,123368,336254,123290,234267,124177
202996,96210,124177,123909,336220,183176
228065,96210,336254,234267,123909,336220
207200,96210,336254,124177,123909,336220
209568,96210,336254,123909,207981,183176
208446,96210,123909,336220,183176,123289
223780,96210,124177,123909,336220,124350
222915,96210,124353,234267,124177,123909
215241,96210,336254,234267,123909,336220
222830,96210,336254,234267,336220,183176
211607,123368,96210,123290,124177,123909
232695,96210,336254,234267,123909,336220
213213,96210,123909,336220,183176,289003
221079,96210,124177,123909,336220,183176
248773,96210,336254,123909,336220,183176
248534,96210,123909,336220,160132,183176
215865,123909,336220,183176,234698,289090
238918,96210,123909,336220,183176,234698
235804,96210,124177,123909,336220,160132
206250,96210,336254,234267,123909,336220
231829,96210,336254,123909,336220,183176
229050,96210,336254,123909,336220,183176
236750,96210,124177,123909,336220,160132
227396,96210,124177,123909,336220,124350
217295,96210,234267,124177,123909,336220
231228,96210,336254,234267,123909,336220
239565,96210,336254,234267,123909,336220
203654,96210,336254,234267,124177,123909
233038,96210,124177,123909,336220,183176
248988,96210,336254,124177,123909,336220
211165,96210,234267,124177,123909,336220
247390,96210,336254,234267,123909,336220
242987,96210,336254,234267,124177,123909
213258,96210,234267,124177,123909,336220
226141,96210,336254,123290,234267,124177
248309,96210,336254,123909,336220,183176
219718,96210,124177,123909,336220,160132
229991,96210,336254,234267,124177,123909
226744,96210,336254,234267,123909,336220
201065,96210,336254,234267,123909,336220
212786,96210,234267,124177,123909,336220
208819,336254,234267,123909,336220,183176
208626,96210,123909,183176,233688,277107
229288,96210,336254,234267,123909,336220
239040,96210,124177,123909,336220,160132
225087,96210,336254,123909,336220,183176
213965,96210,234267,336220,234698,233688
201485,336476,278801,199197,156624,272143
203044,96210,336254,124177,123909,336220
244226,96210,124177,123909,336220,124350
225882,96210,123909,336220,160132,183176
201909,124177,123909,336220,124350,183176
244657,96210,124353,234267,124177,123909
228650,96210,336254,234267,124177,123909
235559,96210,336254,123909,336220,183176
214343,96210,336254,123909,336220,183176
215314,96210,336254,336220,183176,234698
230749,96210,124177,123909,336220,183176
239760,96210,124353,123909,336220,183176
235375,234698,161801,336223,158915,214097
216013,96210,124177,123909,336220,160132
245121,96210,336254,123909,336220,183176
210035,96210,234267,123909,336220,183176
236250,96210,336254,234267,124177,123909
228840,96210,336254,123909,336220,183176
214978,96210,234267,123909,336220,183176
214307,96210,234267,124177,123909,336220
219388,96210,234267,124177,123909,336220
201029,96210,124177,123909,336220,124350
219817,336254,234267,124177,123909,336220
239397,96210,336254,234267,123909,336220
219626,96210,336254,183176,336223,336245
213084,96210,336254,234267,124177,123909
239128,96210,336254,234267,123909,336220
206498,96210,336254,123909,336220,183176
202491,96210,123909,336220,183176,233688
219736,96210,336254,234267,124177,123909
222586,96210,124177,123909,160132,183176
236496,96210,336254,123909,336220,183176
248209,96210,234267,124177,123909,336220
238753,96210,124177,123909,336220,160132
234109,96210,123909,336220,160132,183176
218190,96210,124177,123909,336220,124350
222766,96210,336254,123909,336220,183176
245804,96210,123909,336220,160132,183176
218577,96210,124177,123909,336220,124350
210792,96210,234267,124177,123909,336220
213798,202320,337166,207349,276723,39894
237780,96210,123909,207981,289003,277107
226977,96210,336254,234267,124177,123909
244158,96210,336254,123909,336220,124350
237719,96210,123909,336220,160132,183176
209624,96210,234267,123909,336220,183176
217229,124177,123909,124350,183176,123289
219473,96210,123909,336220,234698,289090
221895,96210,234267,124177,123909,336220
221946,96210,123290,234267,124177,123909
228262,96210,336254,123909,336220,160132
245368,96210,124177,123909,336220,124350
203150,96210,234267,123909,336220,183176
231983,96210,336254,123290,234267,124177
227309,123909,337166,348090,95722,303180
237600,96210,336254,123909,336220,183176
203512,96210,336254,234267,123909,336220
237494,96210,336254,123909,336220,124350
223513,96210,123290,234267,124177,123909
228858,123909,183176,234698,161801,336223
207450,96210,124177,123909,336220,123289
227310,96210,234267,124177,123909,336220
210272,96210,336254,123909,336220,160132
242421,96210,336254,234267,123909,336220
233106,96210,123909,336220,183176,234698
202847,96210,123909,336220,183176,234698
242451,96210,123909,336220,183176,234698
220803,96210,336254,234267,124177,123909
232468,336254,234267,124177,123909,336220
244830,96210,123909,336220,183176,123289
206150,96210,336254,123909,207981,183176
243741,96210,124177,123909,336220,124350
218627,96210,336254,234267,123909,336220
211742,96210,234267,123909,336220,336806
206898,96210,124177,123909,336220,160132
242735,96210,336254,123909,336220,183176
246757,96210,336254,123909,336220,183176
228979,96210,336254,123909,336220,183176
226770,96210,123909,183176,123289,233688
213025,96210,234267,124177,123909,336220
246270,123909,123289,234698,202493,162655
237937,96210,336254,234267,123909,336220
233447,96210,336254,123909,336220,183176
221066,96210,124177,123909,336220,160132
243886,96210,123909,336220,160132,183176
235885,96210,336220,183176,336245,336221
215778,96210,336254,234267,124177,123909
232760,96210,336254,123909,336220,183176
231742,234267,123909,336220,183176,234698
223759,285844,158660,69560,284781,96007
213225,96210,123909,336220,160132,183176
201798,96210,234267,124177,123909,336220
247742,96210,336254,123909,336220,183176
204014,96210,336254,234267,124177,123909
221143,96210,123909,183176,234698,124228
226604,96210,336254,123290,124177,123909
205169,96210,124177,123909,336220,124350
211537,96210,336220,234698,336499,289003
208055,96210,124177,123909,336220,160132
215293,96210,336254,234267,123909,183176
224623,123909,124350,183176,123289,234698
232226,96210,124177,123909,336220,160132
204285,96210,124177,123909,336220,124350
215043,336254,234267,124177,123909,336220
205397,96210,336254,124177,123909,336220
203476,123909,161858,31097,160974,338350
224858,123368,96210,123290,124177,123909
240440,96210,123909,124350,183176,123289
203133,96210,336254,234267,124177,123909
214850,96210,336254,234267,124177,123909
208896,96210,336254,234267,124177,123909
219778,96210,123909,336220,236673,183176
247826,96210,336254,234267,123909,336220
223034,96210,336254,234267,124177,123909
241678,96210,234267,124177,123909,336220
225097,96210,336254,234267,124177,123909
228581,96210,336254,123909,336220,183176
242184,123909,336220,203153,234698,277491
215112,96210,234267,124177,123909,336220
231392,96210,336254,123909,336220,160132
236265,96210,336254,234267,123909,336220
211851,96210,124353,234267,123909,336220
208554,96210,336254,234267,183176,234698
236892,183176,233688,162655,160974,288977
246335,96210,123909,336220,124350,183176
213535,96210,124177,123909,336220,160132
241954,96210,336254,123909,336220,183176
218826,96210,234267,124177,123909,336220
227075,96210,234267,124177,123909,336220
238503,96210,336220,183176,234698,233688
213362,96210,336254,123909,336220,183176
220826,96210,234267,124177,123909,336220
217780,96210,336254,123909,336220,183176
219136,96210,336254,234267,124177,123909
214320,96210,123909,183176,205845,234698
237311,96210,336254,123909,336220,183176
214397,96210,336254,234267,124177,123909
229607,96210,234267,123909,336220,183176
206157,96210,336254,234267,124177,123909
206462,96210,336254,234267,124177,123909
223646,96210,124177,123909,183176,234698
242238,96210,336254,234267,124177,123909
218636,96210,336254,234267,124177,123909
202299,96210,336254,123909,124350,183176
235931,96210,336254,234267,123909,336220
235383,96210,123909,336220,160132,183176
202128,96210,336254,234267,124177,123909
247563,96210,336220,183176,234698,233688
229540,96210,336254,123909,336220,183176
244835,96210,336254,336220,207981,183176
241864,96210,336254,234267,123909,336220
232623,96210,124177,123909,336220,160132
220926,96210,234267,124177,123909,336220
226084,96210,336254,234267,124177,123909
233067,96210,336254,124177,123909,336220
221733,96210,336254,234267,124177,123909
249248,96210,123909,336220,183176,234698
240399,96210,336254,123909,336220,183176
249419,96210,336254,234267,124177,123909
232031,96210,123290,234267,124177,123909
211747,96210,336254,234267,123909,336220
248504,96210,123909,336220,183176,123289
225302,96210,234267,124177,123909,336220
241865,96210,124177,123909,336220,160132
218338,96210,336254,123909,336220,207981
217492,96210,124177,123909,336220,124350
209514,96210,336254,123290,234267,124177
249859,96210,123909,234698,124228,233688
237601,123909,160132,183176,123289,234698
208433,96210,336254,234267,123909,336220
244162,96210,336254,234267,124177,123909
247634,96210,234267,123909,336220,183176
203018,96210,124177,123909,336220,160132
217983,96210,234267,124177,123909,336220
226599,96210,336254,336220,183176,234698
237169,96210,336254,234267,123909,336220
213235,96210,336254,234267,123909,336220
222388,96210,123290,124177,123909,124350
212095,96210,336254,234267,123909,336220
238786,336254,234267,124177,123909,336220
216585,96210,124177,123909,336220,160132
201827,96210,336254,123909,336220,207981
235937,123909,123289,234698,124228,336223
214370,96210,123909,336220,183176,234698
228317,96210,336254,234267,124177,123909
247385,96210,123909,336220,183176,123289
202932,96210,336254,123909,207981,183176
215639,123368,96210,123290,234267,124177
235404,96210,336254,123909,336220,183176
243715,96210,123909,336220,160132,183176
230872,96210,336254,124177,123909,336220
224287,96210,123909,183176,234698,123757
231722,96210,123909,123289,233688,277491
204294,96210,336254,234267,123909,336220
241951,183176,162338,283009,162655,156619
212827,96210,336254,234267,123909,336220
230984,96210,336254,123290,124177,123909
210331,96210,336254,124177,123909,336220
248282,96210,234267,123909,336220,183176
219978,96210,123909,336220,183176,234698
233505,96210,336254,234267,123909,336220
229768,96210,336254,234267,124177,123909
222973,123909,183176,234698,336223,64329
222428,96210,336254,124177,123909,336220
215672,62548,338339,331116,50502,353485
212678,96210,123290,234267,124177,123909
206739,96210,336254,234267,123909,336220
214869,96210,336254,123909,183176,123289
228246,96210,124177,123909,336220,160132
210940,123909,123289,234698,124228,124194
242254,123368,96210,336254,123290,124177
207478,96210,124177,123909,336220,124350
230296,96210,123909,336220,183176,234698
245980,336254,183176,123289,234698,124194
203646,123909,277107,283009,207603,160974
247777,96210,123909,336220,160132,183176
212409,96210,336254,123909,336220,183176
216344,96210,124177,123909,336220,183176
209502,96210,336254,234267,124177,123909
248803,123909,183176,123289,234698,161801
223041,96210,234267,124177,123909,336220
249191,96210,336254,123909,336220,183176
246617,123909,183176,123289,234698,161801
212845,96210,336254,234267,124177,123909
227986,123290,124177,123909,124350,183176
230938,96210,234267,124177,123909,336220
213938,96210,234267,124177,123909,336220
209161,96210,336254,234267,124177,123909
228068,96210,124177,123909,336220,123826
214526,123909,183176,234698,289003,336223
248220,336254,234267,124177,123909,336220
201289,96210,123909,124350,123289,64329
243797,96210,336254,234267,123909,336220
220840,96210,123909,124350,183176,123289
240534,96210,336254,123909,336220,183176
234819,96210,336254,234267,124177,123909
221169,96210,234267,123909,336220,183176
237457,96210,234267,123909,336220,183176
204754,96210,336254,123909,336220,160132
222158,96210,336254,234267,124177,123909
234107,96210,124177,123909,336220,183176
233569,96210,336254,234267,123909,336220
207458,96210,336254,234267,124177,123909
232065,96210,234267,123909,183176,234698
234639,96210,124177,123909,336220,124350
224307,96210,124177,123909,336220,160132
205351,96210,123909,160132,183176,234698
240409,96210,336254,123909,336220,124350
208387,96210,336254,123909,336220,183176
212473,96210,234267,124177,123909,336220
231796,96210,123909,336220,183176,234698
230182,96210,123909,336220,183176,234698
226041,96210,336220,289090,336250,336223
210126,96210,336254,234267,124177,123909
224557,96210,336254,234267,124177,123909
238770,123909,162655,97520,156560,287792
232539,96210,336254,124177,123909,336220
222295,96210,124177,123909,336220,124350
223327,96210,336254,123909,336220,183176
212300,96210,336254,234267,124177,123909
231877,96210,336254,234267,124177,123909
207474,123368,96210,123290,123909,336220
234749,209236,202459,64329,156355,202493
212165,96210,336254,234267,124177,123909
245994,96210,336254,234267,123909,336220
230157,96210,336254,234267,123909,336220
227255,96210,336254,123909,336220,183176
229290,336254,123909,183176,234698,124228
214787,96210,336254,234267,124177,123909
219333,96210,336254,234267,124177,123909
219623,96210,234267,336220,183176,234698
209443,96210,123290,124177,336220,124350
232427,96210,336254,123909,336220,183176
219126,96210,124177,123909,336220,124350
227203,96210,123290,124177,336220,124350
244091,336254,336220,123289,234698,336499
231001,96210,234267,124177,123909,336220
220514,96210,123909,336220,183176,123289
224746,96210,336254,234267,123909,336220
225162,96210,336254,234267,124177,123909
202584,96210,124177,123909,336220,160132
229319,96210,124177,123909,336220,160132
214818,96210,124177,123909,336220,124350
207260,96210,336254,234267,123909,336220
224318,96210,123290,234267,124177,123909
241966,96210,336254,123909,336220,183176
205005,96210,336254,234267,124177,123909
201300,96210,336254,234267,123909,336220
208602,96210,336254,234267,124177,123909
238045,123909,183176,234698,124228,289003
225890,234267,123909,183176,234698,233688
229633,96210,336254,124177,123909,336220
241193,96210,123909,336220,160132,183176
230683,96210,336254,123909,336220,183176
203352,96210,336254,234267,123909,336220
206876,96210,234267,124177,123909,336220
221229,96210,336254,124177,123909,336220
217418,96210,336254,234267,183176,234698
226789,96210,336254,234267,123909,336220
209770,96210,336254,123909,336220,183176
235024,96210,123909,336220,183176,234698
217935,64329,156447,162655,158461,160974
205371,96210,234267,124177,123909,336220
203220,96210,336254,234267,123909,336220
207400,96210,234267,124177,123909,336220
211856,96210,336254,234267,123909,336220
214838,96210,336254,234267,124177,123909
241330,96210,336254,123909,336220,183176
211682,96210,123909,336220,183176,234698
222551,96210,336254,234267,124177,123909
204668,96210,336254,234267,123909,336220
237640,96210,336254,234267,123909,336220
223414,96210,336254,234267,123909,336220
205061,96210,124177,123909,336220,160132
223503,96210,336254,123909,183176,123289
246460,96210,336254,234267,123909,336220
213272,96210,336254,123909,336220,160132
209998,96210,336254,234267,123909,336220
239191,96210,123909,336220,183176,123289
214003,96210,124177,123909,336220,124350
200895,96210,336254,234267,124177,123909
241887,96210,234267,123909,336220,183176
204828,96210,336254,234267,124177,123909
238361,96210,336254,123909,336220,183176
221619,289003,209236,162718,283009,202355
213048,96210,336254,123909,336220,183176
200281,336254,234267,123909,336220,183176
222540,96210,207981,183176,205845,234698
202840,96210,336254,123909,336220,160132
241284,96210,123909,336220,183176,234698
232552,96210,124177,123909,336220,124350
239068,96210,124177,123909,336220,124350
244965,96210,336254,234267,123909,336220
206919,96210,336254,123909,336220,183176
238009,96210,336254,234267,123909,336220
233334,96210,336254,123909,336220,183176
202660,96210,336254,123909,336220,160132
202048,96210,336254,234267,123909,336220
237324,96210,123909,336220,183176,234698
212539,282933,284999,284672,237205,235058
200248,96210,336254,234267,124177,123909
206496,96210,123290,234267,124177,123909
219837,96210,336254,123909,336220,124350
230055,123368,96210,336254,123290,124177
238463,123909,234698,159763,336223,276970
236581,96210,336254,234267,124177,123909
205569,96210,336254,123909,207981,183176
245094,96210,336254,234267,123909,336220
249881,96210,123909,336220,183176,234698
233425,96210,123290,124177,123909,124350
242875,96210,336254,234267,123909,336220
203922,96210,336254,234267,124177,123909
207140,123909,123289,234698,124228,124194
205156,96210,336254,124177,123909,336220
227312,96210,234267,124177,123909,336220
220194,96210,336254,123909,336220,124350
242837,96210,336254,123909,336220,183176
220550,96210,183176,277139,282933,160531
238683,96210,124353,234267,124177,123909
241805,96210,123909,336220,160132,183176
219874,96210,234267,124177,123909,124350
200116,96210,336254,123909,336220,183176
213348,96210,336254,234267,124177,123909
231894,96210,124177,123909,336220,124350
225678,123909,124350,183176,234698,64329
236840,96210,336254,123909,183176,234698
242876,96210,336254,336220,183176,234698
244567,96210,123909,183176,234698,277491
232361,96210,336254,234267,124177,123909
226708,96210,123909,336220,183176,234698
233407,123909,124228,277491,64329,162655
225431,96210,123909,207981,289003,277107
213174,96210,336254,123909,336220,160132
248441,96210,336254,234267,123909,336220
208442,96210,123909,336220,183176,234698
248775,96210,123909,336220,160132,183176
221760,96210,123909,336220,183176,234698
219324,96210,123909,336220,124350,123289
222691,123368,96210,123290,234267,123909
221530,96210,336254,123909,336220,183176
221843,96210,124353,234267,124177,123909
212570,96210,123909,160132,234698,336223
230747,96210,336254,234267,123909,183176
203136,96210,124177,123909,336220,160132
243020,123909,160132,183176,234698,161100
240802,96210,336254,123909,336220,123289
217963,96210,123909,336220,183176,234698
248976,96210,336254,234267,123909,336220
239278,96210,123909,336220,160132,183176
223622,96210,336254,234267,124177,123909
239089,234698,289003,336221,337540,206415
217363,96210,234267,124177,123909,336220
237749,282256,62106,234412,217523,285960
245463,331906,129594,208322,292450,50494
229170,123909,123289,234698,161100,124194
222353,96210,336254,234267,124177,123909
206477,96210,234267,124177,123909,336220
241593,96210,336254,123909,336220,183176
219069,96210,234267,124177,123909,336220
239194,96210,336254,123909,336220,183176
202416,96210,336254,124177,123909,336220
239826,96210,336254,123909,336220,183176
216563,96210,336254,234267,123909,183176
244107,96210,336254,123909,336220,183176
215058,96210,124177,123909,183176,123289
231460,96210,336254,123909,336220,183176
202623,96210,336254,123909,336220,183176
205309,96210,336254,234267,123909,336220
236871,123909,183176,234698,336223,64329
249162,96210,123909,336220,183176,277491
235828,96210,336254,123909,336220,183176
210634,96210,336254,234267,123909,336220
246705,96210,123909,336220,160132,183176
200851,124177,123909,289003,277107,214097
230869,96210,336254,123909,336220,183176
231863,96210,336254,234267,123909,336220
202031,96210,234267,123909,336220,183176
216696,96210,336254,123290,234267,124177
224774,96210,336254,123909,336220,124350
209275,96210,336254,234267,336220,183176
210890,96210,336254,234267,124177,123909
224578,336254,234267,124177,123909,336220
243704,96210,336254,123909,336220,183176
223215,96210,336254,234267,123909,336220
236332,96210,124177,123909,336220,160132
206357,96210,123909,336220,183176,234698
207483,123909,160132,234698,64329,336221
230623,96210,336254,123909,336220,183176
232767,96210,336254,234267,123909,336220
230111,96210,234267,124177,123909,336220
208544,123909,160132,123289,124228,123757
220629,96210,336254,234267,124177,123909
243769,96210,336254,234267,124177,123909
218591,96210,336254,234267,123909,336220
200374,96210,234267,123909,336220,236673
233320,123909,183176,289090,124749,276970
229684,285804,235334,217523,284550,235576
247666,96210,234267,124177,123909,336220
212344,96210,123290,124353,124177,123909
240761,96210,336254,234267,123909,336220
214752,96210,336254,234267,123909,336220
242665,96210,336254,123909,183176,234698
233448,96210,124177,123909,336220,183176
211643,96210,124177,123909,336220,183176
209934,96210,336254,124177,123909,336220
204670,96210,234267,123909,336220,160132
201526,96210,336254,234267,123909,336220
218460,96210,336254,234267,124177,123909
224418,96210,64329,156447,162655,160974
212602,96210,336254,234267,124177,123909
240876,96210,123909,183176,124194,289090
206376,96210,123909,336220,183176,234698
226921,96210,234267,124177,123909,336220
224420,96210,336254,234267,124177,123909
235287,96210,336254,234267,123909,336220
212891,96210,336254,234267,123909,336220
222607,96210,336254,234267,124177,123909
211185,96210,234267,124177,123909,336220
210527,96210,123290,234267,124177,123909
216031,96210,123909,124228,277491,289090
233445,96210,123909,183176,234698,289003
231481,96210,336254,234267,124177,123909
205852,96210,124177,123909,336220,183176
220667,96210,336254,123909,160132,183176
240846,96210,336254,123909,336220,124350
217392,96210,234267,124177,123909,336220
223987,96210,234267,123909,336220,183176
223507,96210,234267,124177,123909,336220
208733,96210,234267,124177,123909,336220
233976,96210,336254,234267,123909,336220
202486,96210,123909,183176,234698,123757
220740,96210,336254,123909,336220,183176
241037,96210,123909,336220,160132,183176
249925,96210,336254,234267,124177,123909
247817,96210,336254,123909,336220,183176
215191,96210,123290,234267,124177,123909
238686,96210,336254,123909,336220,183176
202070,96210,336254,234267,123909,336220
219739,96210,124177,123909,336220,160132
210059,96210,336254,234267,124177,123909
242244,96210,123909,123289,234698,124228
210148,96210,123909,336220,183176,123289
230499,96210,336254,124177,123909,336220
236521,96210,336254,123909,336220,183176
248063,293513,320540,348142,185764,75922
234081,96210,123909,336220,183176,123289
200646,96210,124177,123909,336220,160132
225307,96210,123290,234267,124177,123909
202246,96210,234267,124177,123909,336220
218983,96210,336254,123909,336220,183176
207071,96210,123909,336220,183176,234698
210807,96210,336254,234267,124177,123909
207373,96210,336254,234267,123909,336220
225370,96210,123909,336220,183176,234698
240498,96210,336254,123909,183176,234698
243404,183176,234698,336223,64329,283009
227983,96210,336254,123909,336220,183176
236019,96210,336254,123909,336220,183176
217638,96210,124177,123909,336220,124350
240176,123909,183176,234698,161801,336223
239256,209236,124749,202598,207603,202493
212350,96210,336254,123909,336220,183176
207323,96210,234267,124177,123909,336220
214064,96210,336254,123290,234267,124177
219240,96210,123909,183176,234698,289003
237164,96210,123909,336220,183176,123289
224443,96210,123290,124177,123909,336220
223149,96210,124177,123909,336220,124350
212263,96210,336254,123909,336220,183176
221148,96210,336254,124177,123909,336220
225427,96210,336254,234267,123909,336220
204170,96210,234267,123909,124749,64329
200595,183176,234698,277107,336223,209236
221848,96210,336254,123909,336220,160132
211196,96210,336254,123909,336220,183176
202587,96210,336254,234267,123909,336220
209349,96210,336254,123909,336220,160132
201931,96210,336254,234267,123909,336220
247326,96210,123909,336220,160132,183176
236721,96210,123909,336220,183176,234698
211371,96210,336254,234267,124177,123909
212269,96210,123909,336220,183176,234698
221118,96210,124177,123909,336220,160132
234031,96210,336254,234267,123909,336220
233785,96210,336254,124177,123909,336220
237927,96210,234267,124177,123909,336220
230532,96210,336254,124177,123909,336220
246959,96210,336254,234267,123909,336220
240643,96210,336254,123909,336220,183176
241532,96210,336254,234267,123909,336220
227201,96210,123909,336220,183176,123289
238680,96210,336254,123909,336220,207981
213473,336254,234267,123909,336220,183176
214914,96210,123909,336220,183176,161801
208975,336254,123909,183176,289003,277107
233268,123909,160132,289090,336223,276970
225228,96210,336254,123909,336220,123826
209100,96210,336254,234267,123909,336220
204350,96210,124177,123909,336220,160132
202338,96210,123290,124177,123909,124350
241267,96210,336254,123909,336220,183176
212555,96210,336254,124177,123909,336220
213468,96210,336254,234267,124177,123909
218450,96210,336254,123909,123826,183176
